Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
26033,Chippewa County,38,-95.53,45.03,4236.48,2.34,0.11,12,6,548,,,,87,4,8456,268,88,16712,326,31,13394,107,13,3914,280,48,11916,85,26,2332,302,41,8620,,,,121,23,3112,180,6,6264,2100,84,74198,69,16,2193,1941,103,40633,353,90,6811,17,3,58
26115,Monroe County,150,-90.18,38.27,1461.83,2.02,0.54,18,6,269,33,4,4883,1336,9,164793,1584,265,94232,1600,96,86015,326,32,13157,857,137,46719,275,71,9852,1192,142,87449,2203,11,213537,2079,117,57522,201,19,5227,4886,277,196912,406,46,7706,4561,277,66457,1428,236,36402,3,3,40
26035,Clare County,31,-84.85,43.97,1489.82,0.0,0.0,31,6,1272,6,3,207,,,,287,65,13754,192,12,9403,21,5,864,123,24,4541,23,12,653,177,36,9035,119,4,8566,177,24,9796,,,,1187,75,42992,66,15,1684,964,71,12672,282,59,5562,,,
26001,Alcona County,10,-83.59,44.68,1799.09,0.0,0.0,54,8,2559,,,,,,,33,22,1717,8,4,276,,,,33,11,1161,3,4,154,33,11,1197,,,,23,8,891,,,,198,12,7393,39,5,1420,86,20,1613,52,16,711,7,5,81
26117,Montcalm County,63,-85.11,43.31,1866.86,0.0,0.0,3,4,273,,,,,,,520,110,26682,371,43,16709,189,21,6498,342,62,14236,37,19,1298,176,43,5666,,,,820,36,14289,200,3,1836,3037,110,126942,150,23,2922,1313,83,19641,582,138,14741,,,
26005,Allegan County,115,-85.89,42.59,2182.29,1.7,0.02,86,11,4677,42,7,1938,128,14,13631,2399,361,141419,1810,124,134993,97,26,3215,390,94,21705,236,79,9505,1825,178,139167,1272,9,158460,1770,110,66952,444,27,12480,3240,181,117985,265,41,8319,3212,223,58654,1435,280,37759,,,
26125,Oakland County,1251,-83.38,42.66,2349.62,2.42,7.45,243,27,9529,139,11,14148,1724,20,204624,25012,2736,1858814,42854,2453,3764160,21642,914,1982284,42579,2579,3915081,17034,1853,905649,105740,6189,8849629,40573,431,4933341,55404,2459,2640881,11899,518,403152,113255,5213,5468326,12059,558,426328,57750,3005,1073472,27454,3121,930866,75,82,2175
26003,Alger County,9,-86.53,46.4,2427.45,0.0,0.0,38,8,1999,,,,,,,85,26,4015,9,3,469,49,5,3253,77,10,3713,10,5,352,18,8,687,,,,20,9,719,,,,211,17,9227,5,4,308,302,49,6496,84,28,1797,,,
26121,Muskegon County,173,-86.13,43.25,1365.97,2.38,1.06,27,9,774,,,,168,4,18023,1989,271,128969,1525,111,86577,419,54,17814,1073,171,60561,432,83,11463,1437,209,87384,351,22,23503,2987,120,66440,531,28,12182,9932,374,504328,657,53,19756,5793,341,94475,2139,363,50470,,,
26059,Hillsdale County,46,-84.6,41.88,1571.94,1.55,0.06,20,4,1004,,,,,,,331,71,13223,324,39,16037,109,12,3117,283,45,15443,45,22,1175,207,46,7985,,,,458,22,15393,687,7,36295,1425,88,51983,39,11,837,921,69,12364,451,93,9951,,,
