Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
38089,Stark County,31,-89.81,41.07,3470.84,1.76,0.11,12,5,257,1867,67,193901,82,3,8066,1190,146,107286,819,72,57177,215,16,13369,380,58,24537,236,53,17578,466,88,31696,451,7,43016,382,55,11266,165,10,3810,2210,93,78223,180,19,2360,1477,91,30910,629,116,28907,3,3,113
38103,Wells County,4,-85.21,40.7,3342.19,0.0,0.0,2,3,176,,,,,,,32,22,1893,229,18,15224,60,3,287,81,14,4224,4,3,207,20,11,798,,,,,,,,,,436,20,12458,,,,129,20,1177,76,27,1825,,,
38013,Burke County,2,-81.66,35.73,2924.19,0.0,0.0,,,,42,8,3274,,,,2,3,91,43,7,2824,,,,31,8,1666,,,,13,4,396,,,,,,,,,,15,5,298,,,,44,7,432,17,7,229,,,
38097,Traill County,8,-97.18,47.44,2233.82,0.0,0.0,58,9,3743,,,,,,,179,36,9355,296,32,17058,16,3,323,133,23,8661,9,8,126,48,15,1822,,,,49,4,3053,,,,596,16,27875,,,,155,21,1883,115,41,2422,,,
38061,Mountrail County,10,-102.36,48.23,5028.7,0.0,0.0,,,,597,35,54729,38,4,3657,587,42,41961,191,20,13074,80,4,6144,94,24,7061,28,8,513,119,21,10945,,,,121,15,9648,,,,266,17,8851,16,5,343,343,41,7561,303,38,13914,,,
38105,Williams County,34,-84.59,41.5,5563.05,2.24,0.07,,,,5642,153,572423,263,13,26374,2111,144,197615,1710,124,132890,174,13,9491,400,53,24336,808,124,61383,666,132,71246,55,7,5181,758,74,37314,62,8,2664,1466,85,68661,173,19,7309,2076,128,52022,628,129,26699,,,
38007,Billings County,1,-103.39,47.05,2987.44,0.0,0.0,,,,51,5,5155,,,,4,4,134,7,3,91,,,,,,,,,,,,,,,,11,5,546,,,,,,,,,,96,13,6656,16,4,1507,,,
38021,Dickey County,5,-98.53,46.1,2956.91,0.0,0.0,,,,,,,,,,51,22,1655,145,17,8607,85,5,4479,54,11,3158,,,,32,10,932,,,,3,4,48,,,,390,22,12720,13,5,179,131,16,1210,100,28,2543,,,
38043,Kidder County,2,-99.8,46.96,3711.21,0.0,0.0,,,,,,,,,,10,7,769,26,7,1200,,,,29,4,1965,,,,31,8,1031,,,,,,,,,,67,5,1264,1,3,62,43,10,831,18,7,296,,,
38019,Cavalier County,4,-98.5,48.77,3911.61,0.0,0.0,,,,,,,30,3,2289,51,18,5671,155,14,9914,99,6,5847,68,13,5032,,,,15,6,917,,,,,,,,,,223,8,6565,9,4,146,84,11,1213,87,15,1209,,,
38101,Ward County,69,-103.08,31.5,5324.69,1.97,0.21,,,,1733,56,224600,141,9,14139,1374,243,93635,1676,115,102623,425,21,25822,1005,130,65471,474,108,26812,814,168,55423,135,10,10749,1009,92,27911,207,25,4992,4921,171,286823,467,44,8641,3656,179,62007,1166,204,36901,,,
38037,Grant County,2,-96.03,45.94,4315.2,0.0,0.0,,,,,,,,,,11,7,330,45,8,1633,,,,36,7,2133,,,,,,,,,,,,,,,,171,8,5256,,,,26,7,336,21,7,820,,,
38049,McHenry County,6,-88.46,42.33,4950.86,0.0,0.0,,,,,,,,,,38,20,1835,204,12,11626,,,,43,13,2463,7,4,90,19,8,1078,,,,10,3,403,,,,119,7,2485,,,,32,10,260,36,14,1130,,,
38067,Pembina County,7,-97.55,48.75,2904.27,0.0,0.0,8,4,334,,,,,,,110,26,11763,336,34,15990,6,4,223,110,19,6152,,,,39,11,1261,,,,20,9,447,,,,379,18,10833,41,11,453,100,14,936,62,29,1198,,,
38091,Steele County,2,-93.22,44.01,1852.94,0.0,0.0,,,,,,,,,,101,9,6071,56,4,4044,,,,47,6,3073,,,,,,,,,,,,,,,,,,,,,,15,7,292,14,5,279,,,
38005,Benson County,7,-99.4,48.02,3728.23,0.0,0.0,,,,,,,,,,10,6,1012,84,12,6256,,,,60,8,3070,,,,3,3,246,,,,,,,,,,15,4,317,,,,551,10,12764,6,5,149,,,
38041,Hettinger County,3,-102.42,46.44,2936.24,0.0,0.0,,,,,,,15,3,1308,36,6,3876,33,7,1562,19,3,141,51,11,2660,,,,28,5,2063,,,,22,6,160,,,,79,7,2751,,,,25,6,328,31,10,567,,,
38045,LaMoure County,4,-98.53,46.45,2980.72,0.0,0.0,9,3,340,,,,,,,22,11,838,191,26,10859,19,3,452,122,19,6443,,,,,,,,,,,,,,,,202,13,3976,11,3,138,50,14,512,78,21,1398,,,
38025,Dunn County,4,-91.9,44.93,5393.06,0.0,0.0,,,,570,34,53650,,,,158,20,15517,191,16,13598,,,,24,5,1058,15,4,1321,87,4,3900,,,,11,3,773,,,,101,5,4114,8,3,175,123,13,4764,115,16,5650,,,
38059,Morton County,31,-101.81,37.2,5038.32,2.55,0.04,9,4,516,80,6,7695,119,6,12727,670,146,44705,458,50,23062,308,8,10313,406,55,24948,118,39,4988,1425,73,92682,,,,404,48,16724,188,8,2669,2095,69,74587,204,13,2522,728,58,12081,461,100,16300,,,
38017,Cass County,174,-94.35,33.06,4578.66,2.49,0.73,28,10,850,,,,182,8,17062,7118,731,488470,7268,395,450798,3035,89,281672,8914,422,586135,1825,342,76292,5755,496,380397,2902,53,237609,5194,295,167106,799,39,18545,20563,521,1227099,2262,118,36442,10849,456,187153,3830,505,115299,5,6,107
38029,Emmons County,3,-100.26,46.26,4027.33,0.0,0.0,,,,,,,19,3,1597,45,18,3581,55,11,2386,,,,55,14,2558,,,,17,8,564,,,,6,4,59,,,,211,10,6422,,,,46,12,618,33,10,300,,,
38051,McIntosh County,3,-81.39,31.5,2575.67,0.0,0.0,,,,,,,,,,22,13,899,104,13,4273,,,,49,10,2380,,,,23,6,783,,,,,,,,,,319,11,10799,6,4,39,33,9,418,49,16,1023,,,
38063,Nelson County,3,-85.47,37.81,2612.83,0.0,0.0,,,,,,,,,,21,13,963,118,12,8157,,,,60,17,3095,16,3,162,9,3,505,,,,,,,,,,236,13,6672,,,,46,13,658,30,18,565,,,
38077,Richland County,16,-88.09,38.71,3744.48,0.0,0.0,68,4,4201,,,,,,,367,73,17738,300,40,17075,,,,202,45,11522,28,13,980,136,28,5890,,,,147,17,5421,162,4,4374,640,44,23634,18,9,498,942,41,20839,244,61,4716,,,
38079,Rolette County,15,-99.84,48.74,2433.25,0.0,0.0,,,,,,,,,,148,25,4715,46,11,2333,43,4,807,102,13,4803,,,,51,7,516,,,,43,4,788,,,,610,20,43031,25,6,515,485,23,11351,43,17,738,,,
38099,Walsh County,11,-97.75,48.37,3351.51,0.0,0.0,22,7,1048,,,,,,,117,41,8088,331,37,20606,88,7,5013,181,38,9847,25,11,397,96,25,3896,,,,153,13,3205,,,,697,39,26879,36,8,406,161,30,2002,128,46,2895,,,
38001,Adams County,2,-91.21,39.98,2560.81,0.0,0.0,,,,,,,,,,29,12,752,82,8,3964,18,4,183,38,8,1809,5,3,137,19,4,1077,,,,,,,,,,340,16,13564,,,,49,8,601,23,12,539,,,
38009,Bottineau County,7,-100.84,48.82,4396.68,0.0,0.0,4,5,261,218,12,18161,,,,57,34,3588,79,16,5481,15,3,409,110,23,5866,5,4,37,75,20,3770,,,,20,8,1469,,,,288,14,8821,30,7,432,181,29,2617,93,26,1992,,,
38003,Barnes County,11,-98.07,46.93,3919.9,1.89,0.03,,,,,,,,,,236,50,12778,171,24,9850,59,5,3659,135,27,7899,53,8,2208,61,12,2952,,,,45,9,969,28,4,409,1031,39,31896,66,6,528,316,34,3890,238,45,4963,,,
38027,Eddy County,2,-98.91,47.71,1668.33,0.0,0.0,,,,,,,,,,18,13,997,46,5,1687,,,,22,4,1171,,,,12,5,297,,,,,,,,,,205,9,6058,,,,19,6,292,27,10,534,,,
38035,Grand Forks County,70,-97.48,47.91,3728.38,2.31,0.39,16,7,885,,,,305,6,30975,2137,207,155819,1398,105,76480,508,27,19770,922,119,63360,618,96,24334,1413,134,89824,256,13,13102,1192,105,47828,138,17,2973,7567,173,390959,1060,46,9722,4439,197,66837,1324,192,33724,6,4,109
38053,McKenzie County,13,-103.47,47.77,7408.17,0.0,0.0,,,,1221,65,127020,81,8,7599,902,82,96056,286,23,26154,49,6,2542,128,12,10329,273,28,20445,241,43,22265,,,,286,23,14444,,,,335,13,11309,8,5,114,476,41,14134,191,44,7338,,,
38057,Mercer County,9,-80.3,41.33,2881.09,0.0,0.0,,,,623,8,73446,584,7,54846,105,18,6112,58,11,3260,86,5,5965,126,22,5294,6,5,344,50,10,2278,,,,30,7,1245,,,,531,23,19643,24,7,356,273,29,3683,115,30,2411,,,
38055,McLean County,10,-88.82,40.46,6029.4,0.0,0.0,,,,483,5,53563,307,4,35874,97,40,6192,160,20,10539,,,,135,23,6590,,,,29,8,1341,,,,29,6,731,,,,412,17,14001,13,4,402,202,29,3097,107,34,1868,,,
38069,Pierce County,4,-82.24,31.34,2803.09,0.0,0.0,7,3,323,,,,37,3,3074,59,24,3004,162,15,9234,,,,84,15,5236,1,3,71,73,12,2795,,,,18,5,701,35,5,514,372,10,12799,28,5,475,111,16,1569,78,21,1642,,,
38075,Renville County,2,-94.91,44.72,2312.39,0.0,0.0,,,,21,12,1216,,,,30,13,1474,86,14,6049,,,,33,10,1415,7,3,65,9,6,339,,,,,,,,,,100,5,2370,,,,47,14,593,10,7,412,,,
38073,Ransom County,5,-97.69,46.45,2236.98,0.0,0.0,,,,,,,,,,46,17,2805,128,13,8174,,,,75,14,3881,11,11,334,66,18,1793,,,,61,5,1437,,,,379,36,13378,,,,100,19,1157,139,28,1685,,,
38085,Sioux County,4,-96.16,43.06,2922.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4,3,313,,,,,,,,,,63,5,1555,,,,420,6,11989,20,4,522,,,
38011,Bowman County,3,-103.51,46.1,3021.89,0.0,0.0,,,,86,4,6211,16,3,1227,85,19,4910,134,13,6900,18,4,144,80,14,4940,2,3,380,51,7,4064,,,,,,,,,,247,19,10011,7,3,128,132,16,1621,49,17,1191,,,
38015,Burleigh County,94,-100.51,46.95,4320.98,2.06,0.36,,,,47,17,6266,1264,14,144011,3118,421,207823,1928,156,116488,835,46,44907,1731,215,124702,484,164,20990,2857,286,198509,386,21,35822,1570,171,60732,1429,30,44963,11235,309,522352,938,46,14056,5416,206,101957,2802,344,101559,9,7,156
38033,Golden Valley County,2,-109.17,46.3,2596.76,0.0,0.0,,,,,,,,,,16,12,878,59,5,2900,,,,30,8,1604,,,,17,3,536,,,,,,,,,,138,7,4407,,,,17,4,275,31,8,341,,,
38047,Logan County,2,-89.38,40.11,2618.89,0.0,0.0,,,,,,,,,,22,9,1397,99,8,3697,,,,30,6,1521,,,,,,,,,,,,,,,,98,7,2042,,,,46,4,303,62,11,1090,,,
38065,Oliver County,2,-101.35,47.11,1893.9,0.0,0.0,,,,,,,209,4,21160,27,5,1438,,,,,,,10,3,528,,,,,,,,,,,,,,,,17,4,503,5,4,205,,,,28,7,86,,,
38095,Towner County,2,-99.23,48.65,2697.59,0.0,0.0,,,,,,,,,,20,5,291,101,10,6518,,,,48,12,2192,,,,19,6,848,,,,,,,,,,153,3,5301,,,,35,8,358,41,11,446,,,
38093,Stutsman County,21,-98.97,46.96,5951.63,1.97,0.03,,,,,,,86,4,9422,355,76,17457,443,48,26163,154,14,5172,428,48,28313,64,32,1884,228,36,10884,,,,178,29,5678,499,7,9689,2769,66,132234,34,14,851,875,60,13821,445,78,11497,,,
38071,Ramsey County,12,-93.09,45.02,3369.47,1.55,0.04,13,6,1336,,,,45,3,4085,154,48,7311,334,33,20145,126,7,6482,316,33,19958,276,10,7653,76,18,3350,,,,79,18,2941,50,5,849,819,59,33355,46,8,1362,657,49,10600,151,44,3315,,,
38023,Divide County,2,-103.52,48.82,3352.16,0.0,0.0,,,,13,5,908,,,,21,9,1110,74,3,4917,,,,25,8,1301,14,4,727,11,3,252,,,,17,4,681,,,,126,5,4890,5,3,97,72,10,789,18,9,244,,,
38031,Foster County,3,-98.88,47.46,1675.41,0.0,0.0,,,,,,,,,,53,17,2082,136,19,10710,46,3,2965,61,11,4158,16,4,227,8,5,244,,,,5,3,337,,,,240,12,9778,34,4,250,116,11,1695,38,13,605,,,
38039,Griggs County,2,-98.26,47.45,1855.19,0.0,0.0,,,,,,,,,,8,8,232,45,6,2187,,,,19,5,848,,,,19,7,1056,,,,22,4,773,,,,129,5,3974,,,,57,10,470,40,16,1115,,,
38081,Sargent County,4,-97.63,46.11,2246.75,0.0,0.0,,,,,,,,,,61,11,3892,106,14,6189,,,,41,8,1929,7,3,62,14,6,520,,,,13,4,526,,,,81,8,2427,13,4,202,49,15,682,48,12,1694,,,
38083,Sheridan County,1,-100.46,39.35,2604.76,0.0,0.0,,,,,,,,,,4,3,364,,,,,,,14,5,362,,,,14,5,496,,,,,,,,,,25,3,742,,,,,,,14,11,252,,,
38087,Slope County,1,-103.45,46.45,3158.01,0.0,0.0,,,,,,,,,,2,4,49,,,,,,,,,,,,,,,,,,,2,3,24,,,,,,,,,,,,,,,,,,
