Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
28037,Franklin County,8,-95.22,33.2,1468.16,0.0,0.0,84,11,3065,,,,,,,66,11,2956,68,6,3727,132,6,6517,38,4,1907,4,3,122,19,7,689,,,,,,,,,,357,10,14518,,,,,,,45,25,555,,,
28027,Coahoma County,23,-90.57,34.19,1510.5,1.74,0.12,20,6,1154,,,,68,5,3546,102,17,6967,336,26,18539,69,13,2452,209,45,13652,88,34,2552,171,31,10217,,,,52,10,2148,145,8,4164,1892,77,82099,53,9,1237,952,48,16808,188,49,3121,,,
28147,Walthall County,14,-90.12,31.12,1047.46,0.0,0.0,58,6,2418,13,3,569,19,3,550,173,18,7653,70,5,1317,23,5,1113,61,16,2181,15,7,260,20,12,825,,,,2,3,50,40,3,733,541,16,24184,,,,152,18,2033,89,24,1389,,,
28061,Jasper County,17,-94.0,30.75,1755.02,0.0,0.0,34,6,1191,216,5,13950,20,8,835,987,11,28291,23,10,1036,130,7,5722,69,8,2732,19,3,686,57,16,1784,55,5,3044,14,4,403,92,3,1737,269,7,9960,,,,129,11,1372,153,28,4368,4,3,46
28067,Jones County,68,-99.86,32.71,1812.16,1.64,0.09,76,12,2594,496,37,31142,301,18,19575,1381,102,64882,778,73,39137,129,14,5596,556,92,25439,153,50,5982,467,84,22445,534,6,57243,312,32,9091,162,9,2807,3246,119,137595,139,10,2364,2017,109,25878,1015,173,25444,3,5,77
28005,Amite County,12,-90.82,31.17,1894.57,0.0,0.0,182,22,7119,22,3,2794,18,5,1031,55,15,2568,22,5,1155,,,,33,9,1166,4,3,100,19,8,682,,,,7,4,246,,,,242,15,7600,,,,45,8,654,80,24,1412,,,
28095,Monroe County,36,-90.18,38.27,1999.33,0.0,0.0,,,,129,6,5691,53,7,2534,585,52,32381,256,23,13115,52,9,2617,182,52,7979,31,13,1061,71,29,3129,,,,396,20,14714,,,,1554,61,62456,18,5,281,603,43,7900,331,76,7080,7,3,49
28115,Pontotoc County,32,-89.04,34.21,1297.68,0.0,0.0,33,3,1740,,,,84,6,4207,135,27,4589,131,19,5174,28,4,1906,200,35,9152,35,15,586,81,24,3863,,,,228,19,6137,89,6,2755,852,44,28553,19,3,246,579,46,6780,351,61,9869,,,
28051,Holmes County,18,-85.81,30.89,1980.61,0.0,0.0,10,5,321,,,,16,8,749,55,5,3172,39,8,2882,20,9,502,66,14,3045,27,14,574,35,12,1956,,,,2,5,91,,,,690,38,23255,6,3,68,139,18,1517,135,27,3845,,,
28141,Tishomingo County,19,-88.23,34.72,1151.14,0.0,0.0,111,15,5266,,,,68,4,3921,89,19,2689,141,17,3996,35,9,844,132,26,5925,14,11,450,48,15,1232,,,,73,8,2171,44,5,541,584,27,19469,74,7,2014,307,31,4150,167,37,4005,1,3,107
28089,Madison County,105,-95.95,30.96,1921.73,2.44,0.23,25,9,1472,128,14,11343,83,6,6585,1582,217,89057,2534,164,172154,3242,73,150199,3310,341,268109,1177,169,73490,3312,411,199744,416,27,33216,2726,157,93504,1923,47,47093,5067,321,188941,542,42,9127,6073,274,96531,2463,272,84254,2,5,144
28091,Marion County,25,-94.34,32.79,1420.94,0.0,0.0,72,14,3504,142,17,7699,92,11,6225,1139,50,75102,165,14,6199,56,10,2303,277,42,12434,54,18,2218,219,46,15064,331,3,12040,291,13,13487,135,4,2685,996,43,31375,8,3,147,528,37,6804,675,73,16709,,,
28013,Calhoun County,14,-96.67,28.5,1522.45,0.0,0.0,156,10,4075,,,,62,9,2283,20,9,963,158,13,6044,16,4,502,66,22,2558,13,6,325,24,16,835,,,,,,,36,3,660,190,22,7042,,,,85,9,1064,114,34,2114,,,
28041,Greene County,14,-90.39,39.36,1861.86,0.0,0.0,118,16,5325,2,3,87,13,4,398,151,6,9090,,,,10,3,317,29,8,901,,,,8,4,250,,,,,,,,,,62,9,1727,,,,89,7,1445,167,18,9964,,,
28153,Wayne County,20,-88.42,38.43,2106.95,0.0,0.0,73,13,2660,240,14,12244,36,7,1479,42,14,1186,225,26,19492,22,7,913,201,30,9153,22,6,496,90,43,3648,,,,64,8,2047,94,3,1940,668,17,24950,,,,457,31,5302,176,49,3427,,,
28093,Marshall County,36,-89.3,41.03,1838.49,0.0,0.0,,,,,,,,,,429,52,20030,316,18,16296,18,4,657,223,31,9575,20,9,937,49,13,1511,,,,214,15,9440,668,4,8889,855,36,26395,18,5,290,438,30,4949,257,48,7692,,,
28119,Quitman County,7,-85.02,31.88,1052.81,0.0,0.0,,,,,,,17,6,671,,,,14,3,850,,,,50,11,2118,12,7,244,16,5,388,,,,36,4,1928,,,,200,10,3737,,,,44,7,515,32,12,481,,,
28103,Noxubee County,11,-88.59,33.12,1813.67,0.0,0.0,73,13,3078,,,,,,,42,19,1527,79,10,2983,,,,62,8,2457,,,,11,5,390,,,,11,6,312,23,3,482,304,14,10127,,,,88,8,1060,53,22,1163,,,
28109,Pearl River County,55,-89.6,30.78,2120.61,0.0,0.0,,,,194,4,12639,92,9,5516,275,54,12099,181,23,9084,106,11,4540,343,74,14134,74,27,1653,413,58,18031,,,,196,27,5516,23,3,611,1615,103,59928,48,7,517,1327,81,16317,462,96,10657,,,
