Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
31083,Harlan County,3,-83.23,36.84,1486.84,0.0,0.0,,,,,,,,,,27,8,665,48,10,1437,,,,46,12,2730,1,3,46,29,9,823,,,,4,3,86,,,,188,10,6361,,,,61,11,817,40,8,790,,,
31185,York County,14,-76.74,39.97,1491.39,1.64,0.04,279,5,19283,,,,,,,268,52,13993,312,40,17951,82,9,2583,363,47,18163,37,19,552,131,23,5653,66,3,6595,571,23,20380,330,5,4549,943,41,40718,38,7,923,719,44,10448,468,77,10781,,,
31087,Hitchcock County,3,-101.04,40.17,1860.76,0.0,0.0,,,,86,6,3632,,,,16,8,629,48,8,2018,,,,20,5,882,,,,,,,,,,,,,,,,,,,,,,24,4,130,10,7,218,,,
31019,Buffalo County,49,-99.08,40.84,2526.38,2.68,0.16,51,8,2581,25,4,1562,34,4,2802,1057,207,52025,1197,93,61064,363,27,13293,710,132,39793,257,77,7676,744,114,38960,414,7,27198,765,64,23079,133,14,2621,4098,219,219975,516,36,6452,2840,154,45800,1055,171,27478,,,
31009,Blaine County,0,-99.98,41.92,1849.8,0.0,0.0,,,,,,,,,,4,4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31037,Colfax County,11,-97.08,41.57,1078.73,0.0,0.0,,,,,,,,,,115,29,5777,202,18,11039,,,,103,16,4287,7,5,145,53,12,1850,,,,217,4,5330,76,3,2577,213,20,7245,22,5,377,129,16,1951,174,39,4110,,,
31049,Deuel County,2,-102.33,41.11,1141.67,0.0,0.0,,,,,,,,,,,,,51,4,2083,,,,21,6,1061,,,,,,,,,,,,,,,,15,3,465,,,,47,5,711,20,9,517,,,
31011,Boone County,5,-88.82,42.32,1780.0,0.0,0.0,3,4,187,,,,,,,58,24,2134,246,19,11388,11,3,290,91,13,5109,95,4,8084,29,8,1145,,,,6,5,258,30,4,653,282,19,9268,,,,86,12,1098,47,19,1137,,,
31113,Logan County,1,-89.38,40.11,1479.41,0.0,0.0,,,,,,,,,,4,3,135,16,4,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,286,,,
31141,Platte County,33,-94.77,39.38,1772.97,1.85,0.2,,,,167,4,6765,17,3,1211,910,109,52353,693,64,39566,114,16,4590,523,88,30068,142,37,5581,390,58,18774,30,5,3740,939,46,21613,339,15,8079,1883,105,92260,194,15,2650,1002,74,14784,642,101,16778,,,
31143,Polk County,5,-94.82,30.76,1141.32,0.0,0.0,,,,,,,,,,58,18,2068,137,13,7089,,,,50,13,2428,,,,18,13,437,,,,14,8,394,,,,249,8,8236,,,,58,7,562,59,21,1262,,,
31169,Thayer County,5,-97.63,40.17,1489.45,0.0,0.0,,,,,,,,,,74,26,2541,249,26,15176,11,4,391,92,16,5150,14,3,458,24,11,564,,,,7,3,158,,,,361,11,12183,,,,107,14,594,105,33,2103,,,
31013,Box Butte County,11,-103.07,42.21,2791.86,2.01,0.01,,,,,,,50,3,3593,89,28,4745,267,20,12899,81,12,2265,129,24,6429,26,9,603,94,18,2884,,,,20,10,685,,,,473,28,21329,45,4,302,276,27,4993,208,43,4353,,,
31017,Brown County,3,-98.99,31.75,3172.9,0.0,0.0,,,,,,,,,,39,19,1575,112,8,7177,35,4,831,49,10,2071,,,,29,8,856,,,,,,,,,,161,12,6665,6,3,172,68,9,696,36,16,861,,,
31001,Adams County,32,-91.21,39.98,1461.29,2.07,0.19,48,4,2824,,,,,,,678,96,39415,787,63,38540,132,11,4459,395,70,22827,117,46,3652,248,60,10924,,,,441,54,12615,627,9,13831,2689,110,135760,176,17,2005,1361,87,18665,460,87,10361,,,
31161,Sheridan County,5,-100.46,39.35,6396.53,0.0,0.0,,,,,,,,,,18,8,924,155,12,5618,,,,100,15,4870,,,,33,8,618,,,,,,,,,,235,13,9197,5,3,64,108,20,1400,59,25,904,,,
