Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
32001,Churchill County,25,-118.42,39.61,13017.43,2.17,0.01,,,,172,4,12445,137,6,13664,521,60,26373,123,23,4355,86,4,2953,123,30,6647,101,25,3195,438,43,32138,,,,141,27,6009,,,,790,40,41645,243,13,5743,726,59,17334,258,56,7341,,,
32003,Clark County,2231,-87.78,39.33,20887.41,3.66,2.82,152,16,7139,620,39,45850,2696,53,344177,68313,3425,4669638,22194,2083,1571625,13722,1104,1091431,31415,3178,2712961,21863,3905,1306791,43422,7418,3353460,17248,360,1838674,58693,3439,2235677,11407,667,526078,101813,6462,5784036,18024,1385,1265575,204713,5312,7463149,24832,3611,914643,137,130,7167
32005,Douglas County,49,-88.22,39.76,1912.52,2.7,0.08,7,5,162,19,3,726,38,3,846,1606,218,89758,355,61,25017,193,46,12652,358,116,38043,302,136,25036,1054,246,77508,58,8,6974,957,117,35646,110,18,2879,1561,120,90831,484,45,20991,4325,135,152756,649,134,22855,,,
32011,Eureka County,2,-116.29,39.95,10826.85,0.0,0.0,,,,1337,5,141088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,6,679,16,4,1089,,,
32007,Elko County,53,-115.33,41.2,44552.46,2.62,0.01,,,,5201,28,590701,97,5,9962,1451,112,109283,903,69,72635,134,22,5316,298,56,21193,306,52,11353,535,93,29906,137,4,13158,506,52,19199,14,5,309,1636,127,75469,297,29,6643,4458,164,129511,621,96,32210,,,
32013,Humboldt County,17,-123.9,40.6,25009.98,1.75,0.0,,,,2385,19,242893,112,4,13866,255,39,17066,126,16,10033,33,8,2000,71,15,4866,54,16,1343,70,22,2506,,,,186,22,9164,21,3,528,710,39,38798,66,11,1319,982,70,22151,187,39,7652,,,
32015,Lander County,6,-116.98,39.91,14299.23,0.0,0.0,,,,,,,50,3,2775,34,10,942,124,4,7573,,,,9,3,339,5,4,204,8,4,282,,,,14,4,425,,,,298,8,8017,48,4,1291,149,15,2551,45,9,1694,,,
32017,Lincoln County,5,-81.21,35.49,27549.48,0.0,0.0,,,,40,4,1836,,,,24,7,1031,,,,29,3,1476,34,5,1801,,,,5,4,227,,,,,,,,,,88,6,3921,,,,57,10,936,13,5,471,,,
32510,Carson City,58,-119.76,39.17,406.92,2.44,4.04,,,,,,,174,8,18374,1217,181,68280,695,90,43053,234,40,18103,1036,125,74132,372,121,21240,1197,241,96247,491,7,41818,1734,127,88558,108,16,3096,4305,225,267374,747,46,41763,2825,166,62464,817,166,33452,10,4,336
32019,Lyon County,58,-95.83,44.39,5247.53,2.38,0.05,7,5,228,214,14,23045,58,5,6682,992,119,55219,351,45,20076,128,14,12059,137,33,7397,73,38,3820,389,67,22487,,,,436,44,19465,7,3,356,674,57,29468,642,29,17945,908,79,16517,297,73,10172,,,
32021,Mineral County,5,-106.93,37.66,9873.3,0.0,0.0,,,,25,5,3187,,,,23,4,1391,,,,11,3,799,,,,,,,8,3,330,,,,,,,,,,163,4,7815,,,,136,13,2790,7,5,310,,,
32023,Nye County,50,-116.41,38.35,47122.14,0.0,0.0,32,3,1117,1262,16,117437,152,6,18287,625,87,29192,215,16,12019,139,16,6872,154,41,7050,94,56,3677,1370,48,133137,,,,519,46,27687,194,4,5820,1104,89,48443,445,18,13334,1579,101,32789,348,70,7672,,,
32027,Pershing County,7,-118.48,40.39,15713.32,0.0,0.0,,,,608,4,59420,,,,,,,,,,,,,9,3,240,9,4,120,19,5,610,,,,,,,,,,126,5,5795,,,,99,7,1580,12,4,485,,,
32029,Storey County,4,-119.52,39.46,685.18,0.0,0.0,,,,,,,,,,78,12,3683,,,,,,,,,,,,,26,13,1957,,,,,,,,,,,,,29,7,595,122,18,2928,14,5,356,,,
32031,Washoe County,480,-119.61,40.58,16939.54,3.36,0.57,69,18,3129,326,42,46504,991,17,123719,17581,1350,1223298,12405,703,828442,3333,288,337568,5592,827,628648,4566,966,264378,12330,1833,886764,1277,73,112707,15339,911,581206,2197,187,85478,28964,1394,1775676,4513,277,127525,25969,1174,738592,6798,1034,280550,54,19,4079
32033,White Pine County,9,-114.89,39.53,23035.69,0.0,0.0,,,,1303,5,124707,,,,51,16,3337,57,3,4132,13,6,835,41,7,1790,20,8,529,48,12,3782,,,,34,10,1158,,,,379,23,22489,27,5,951,414,36,10595,50,14,1831,,,
