Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
32001,Churchill County,24,-118.42,39.61,13017.2,0.0,0.0,,,,82,3,5277,77,6,6985,474,57,21647,134,26,4335,90,7,3325,136,32,6346,103,28,3009,308,37,18368,,,,135,24,5979,,,,771,44,32564,279,13,6197,650,52,9806,257,54,5498,,,
32005,Douglas County,48,-88.22,39.76,1911.08,2.98,0.08,12,8,314,0,3,0,23,5,1258,1241,204,72566,338,59,22017,266,47,15361,346,112,28326,638,109,26430,823,245,43977,88,6,6265,852,103,27391,129,20,2044,1538,118,71276,341,40,17533,5555,135,159503,666,106,19599,,,
32007,Elko County,52,-115.33,41.2,44554.0,1.8,0.01,,,,4762,26,487104,95,6,9039,1316,100,88646,899,77,58573,149,23,5620,297,62,14353,302,53,9928,422,93,23410,,,,473,48,16030,29,4,176,1648,124,69122,411,28,9925,5236,153,123452,657,86,33764,,,
32015,Lander County,6,-116.98,39.91,14298.83,0.0,0.0,,,,,,,0,3,0,25,8,703,112,4,5615,,,,10,3,377,,,,5,3,141,,,,12,3,189,,,,0,8,0,0,3,0,138,16,2026,31,9,822,,,
32027,Pershing County,7,-118.48,40.39,15712.42,0.0,0.0,,,,493,5,41065,,,,,,,,,,,,,13,4,487,,,,,,,,,,,,,,,,0,5,0,,,,100,10,1476,16,4,618,,,
32011,Eureka County,2,-116.29,39.95,10827.28,0.0,0.0,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,0,3,0,,,,22,5,395,,,,,,
32013,Humboldt County,17,-123.9,40.6,25012.07,1.73,0.01,,,,1711,17,171375,0,4,0,231,32,11503,122,17,6107,45,10,2587,83,18,3726,24,10,672,95,22,4716,,,,222,15,7691,0,3,0,354,35,8837,73,11,883,1187,61,21203,157,36,5192,,,
32021,Mineral County,4,-106.93,37.66,9875.76,0.0,0.0,,,,10,4,609,,,,34,5,1224,,,,,,,,,,,,,5,3,265,,,,,,,,,,0,5,0,,,,147,8,2456,17,6,448,,,
32033,White Pine County,10,-114.89,39.53,23036.95,0.0,0.0,,,,0,7,0,,,,77,23,2942,58,6,3732,23,5,893,38,7,1532,17,6,312,20,8,617,,,,34,6,1225,,,,333,16,18599,19,5,589,470,36,9267,64,14,2172,,,
32017,Lincoln County,5,-81.21,35.49,27553.04,0.0,0.0,,,,39,5,1816,,,,19,8,652,,,,,,,27,5,1498,,,,17,8,583,,,,3,3,173,,,,97,7,3662,,,,93,12,1315,4,3,159,,,
32023,Nye County,43,-116.41,38.35,47123.01,0.0,0.0,26,4,941,1059,14,101378,0,7,0,568,81,21006,178,16,6444,112,16,4899,111,24,4117,102,42,2783,0,41,0,,,,455,34,24744,0,5,0,1016,71,31827,554,18,13015,1467,82,26071,390,69,6953,,,
32029,Storey County,4,-119.52,39.46,683.03,0.0,0.0,,,,,,,,,,61,17,1623,,,,,,,,,,,,,19,13,1334,,,,,,,,,,,,,20,7,394,118,18,2296,18,4,171,,,
32031,Washoe County,446,-119.61,40.58,16940.58,3.06,0.51,94,17,3546,253,37,34298,994,19,104597,13968,1145,831155,10799,680,612227,3667,260,273732,5771,772,535967,4061,821,173357,10130,1742,664884,2614,83,205533,16360,879,493810,2109,151,65345,26275,1319,1404402,5167,241,135568,32142,1144,699429,6603,930,217628,12,9,267
32003,Clark County,2112,-87.78,39.33,20882.58,3.69,2.58,104,16,6078,377,34,22824,2888,53,317519,55504,3016,3066048,22047,2004,1383143,13116,957,831547,24505,2908,1664276,23787,3435,1086021,42211,6410,2763144,19899,386,1886677,71315,3212,2164176,8768,578,331188,92889,5352,4606147,22221,1180,824714,268009,4844,8364920,25733,3189,784430,38,40,1062
32019,Lyon County,52,-95.83,44.39,5243.92,2.08,0.03,0,3,0,149,11,8926,71,7,6819,833,102,42280,922,51,28708,121,12,9502,157,43,5333,94,36,2535,380,66,17323,,,,455,38,16310,,,,614,56,22434,1033,39,24276,844,69,13556,264,61,7010,,,
32510,Carson City,54,-119.76,39.17,407.27,2.47,3.07,,,,,,,175,5,18336,1041,177,44868,669,95,33449,294,40,20943,1056,119,63410,339,116,12688,930,244,57682,268,9,23228,1362,134,43223,48,9,1849,3866,216,221996,1045,52,40815,3034,169,56025,791,150,25824,,,
