Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,UrbanPercent,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
26001,Alcona County,10,-83.59,44.68,1799.09,0.01,0.0,54.0,8.0,2559.0,,,,,,,33.0,22.0,1717.0,8.0,4.0,276.0,,,,33.0,11.0,1161.0,3.0,4.0,154.0,33.0,11.0,1197.0,,,,23.0,8.0,891.0,,,,198.0,12.0,7393.0,39.0,5.0,1420.0,86.0,20.0,1613.0,52.0,16.0,711.0,7.0,5.0,81.0
26003,Alger County,9,-86.53,46.4,2427.45,0.0,0.19,38.0,8.0,1999.0,,,,,,,85.0,26.0,4015.0,9.0,3.0,469.0,49.0,5.0,3253.0,77.0,10.0,3713.0,10.0,5.0,352.0,18.0,8.0,687.0,,,,20.0,9.0,719.0,,,,211.0,17.0,9227.0,5.0,4.0,308.0,302.0,49.0,6496.0,84.0,28.0,1797.0,,,
26005,Allegan County,115,-85.89,42.59,2182.29,0.05,0.53,86.0,11.0,4677.0,42.0,7.0,1938.0,128.0,14.0,13631.0,2399.0,361.0,141419.0,1810.0,124.0,134993.0,97.0,26.0,3215.0,390.0,94.0,21705.0,236.0,79.0,9505.0,1825.0,178.0,139167.0,1272.0,9.0,158460.0,1770.0,110.0,66952.0,444.0,27.0,12480.0,3240.0,181.0,117985.0,265.0,41.0,8319.0,3212.0,223.0,58654.0,1435.0,280.0,37759.0,,,
26007,Alpena County,29,-83.67,45.02,1550.07,0.02,0.0,22.0,10.0,570.0,17.0,3.0,1261.0,66.0,6.0,5118.0,567.0,81.0,23584.0,560.0,33.0,26426.0,165.0,15.0,5841.0,330.0,39.0,14816.0,123.0,20.0,2817.0,280.0,36.0,14929.0,,,,272.0,36.0,8258.0,30.0,7.0,333.0,2690.0,85.0,109497.0,99.0,13.0,2430.0,992.0,75.0,14460.0,517.0,103.0,11762.0,44.0,30.0,325.0
26009,Antrim County,23,-85.11,44.99,1360.24,0.02,0.26,21.0,3.0,600.0,3.0,5.0,187.0,,,,312.0,94.0,13872.0,35.0,11.0,2008.0,45.0,12.0,1250.0,110.0,30.0,6255.0,58.0,22.0,2115.0,107.0,33.0,4287.0,7.0,3.0,163.0,28.0,23.0,1646.0,,,,339.0,49.0,10482.0,28.0,9.0,1366.0,958.0,69.0,21549.0,238.0,65.0,6496.0,,,
26011,Arenac County,15,-83.87,44.06,962.89,0.02,0.0,,,,,,,,,,76.0,33.0,3412.0,85.0,5.0,5460.0,13.0,3.0,410.0,79.0,17.0,3221.0,23.0,4.0,526.0,107.0,20.0,11755.0,,,,23.0,11.0,1537.0,,,,588.0,37.0,20965.0,307.0,9.0,10642.0,345.0,44.0,6732.0,95.0,31.0,2308.0,,,
26013,Baraga County,9,-88.39,46.64,2377.12,0.0,0.01,68.0,15.0,3150.0,,,,,,,62.0,14.0,3547.0,80.0,5.0,3456.0,46.0,4.0,2793.0,48.0,7.0,1983.0,5.0,3.0,145.0,15.0,3.0,643.0,,,,,,,34.0,3.0,486.0,289.0,17.0,11569.0,,,,191.0,19.0,2320.0,66.0,20.0,1291.0,,,
26015,Barry County,60,-93.82,36.7,1494.56,0.04,0.36,15.0,11.0,257.0,14.0,6.0,718.0,45.0,3.0,5629.0,442.0,124.0,20366.0,277.0,40.0,13997.0,89.0,11.0,3453.0,722.0,46.0,44625.0,96.0,23.0,3989.0,320.0,57.0,13981.0,121.0,3.0,10077.0,294.0,52.0,8866.0,11.0,5.0,205.0,1270.0,89.0,52587.0,83.0,17.0,2266.0,1268.0,78.0,18033.0,840.0,138.0,21694.0,,,
26017,Bay County,105,-85.66,30.25,1170.0,0.09,0.3,,,,41.0,5.0,3425.0,411.0,6.0,48898.0,1082.0,167.0,67436.0,1603.0,89.0,71558.0,324.0,29.0,14559.0,903.0,130.0,46281.0,176.0,56.0,5427.0,1203.0,139.0,54590.0,1127.0,13.0,121429.0,764.0,77.0,25659.0,217.0,20.0,4319.0,6957.0,345.0,285079.0,322.0,36.0,6307.0,3825.0,227.0,54385.0,1539.0,243.0,34586.0,,,
26019,Benzie County,18,-85.99,44.64,900.38,0.02,0.61,,,,,,,,,,283.0,100.0,15885.0,15.0,3.0,451.0,13.0,8.0,327.0,148.0,19.0,6853.0,23.0,22.0,1388.0,75.0,27.0,2393.0,,,,75.0,27.0,3421.0,,,,377.0,30.0,15106.0,42.0,17.0,2482.0,1100.0,64.0,26109.0,146.0,50.0,3549.0,,,
26021,Berrien County,155,-83.24,31.26,1503.6,0.1,0.13,11.0,4.0,261.0,75.0,5.0,7118.0,1172.0,13.0,137761.0,1529.0,299.0,83485.0,1861.0,147.0,93315.0,614.0,49.0,24248.0,1367.0,204.0,84623.0,707.0,165.0,27519.0,2876.0,274.0,250987.0,2924.0,30.0,396193.0,3025.0,175.0,84614.0,2487.0,34.0,46302.0,8935.0,381.0,411773.0,975.0,69.0,20581.0,6373.0,378.0,110133.0,2581.0,401.0,69918.0,3.0,7.0,115.0
26023,Branch County,44,-85.06,41.92,1345.85,0.03,0.13,,,,,,,,,,362.0,79.0,16374.0,514.0,32.0,22599.0,115.0,13.0,3960.0,424.0,53.0,22041.0,135.0,31.0,5993.0,533.0,45.0,35393.0,37.0,3.0,2146.0,372.0,24.0,11136.0,92.0,7.0,2388.0,1527.0,91.0,59652.0,92.0,12.0,1600.0,1297.0,81.0,18078.0,407.0,103.0,9130.0,,,
26025,Calhoun County,134,-96.67,28.5,1860.63,0.07,0.24,5.0,5.0,50.0,45.0,5.0,3712.0,152.0,5.0,18026.0,1275.0,163.0,85390.0,1096.0,93.0,62511.0,958.0,41.0,43816.0,1063.0,159.0,51933.0,414.0,82.0,12010.0,2657.0,178.0,213094.0,1719.0,16.0,322879.0,1700.0,104.0,54929.0,1378.0,25.0,29577.0,9808.0,308.0,533622.0,489.0,43.0,9671.0,6385.0,272.0,147516.0,1886.0,320.0,70172.0,3.0,4.0,49.0
26027,Cass County,51,-94.35,33.06,1316.93,0.04,0.32,16.0,5.0,893.0,,,,,,,282.0,81.0,13787.0,459.0,43.0,24648.0,31.0,5.0,1157.0,232.0,40.0,13149.0,69.0,35.0,2266.0,216.0,51.0,7856.0,,,,252.0,36.0,11792.0,,,,1095.0,65.0,35401.0,262.0,22.0,2143.0,839.0,63.0,10942.0,525.0,93.0,13724.0,5.0,4.0,106.0
26029,Charlevoix County,26,-84.97,45.2,1180.4,0.02,0.18,10.0,3.0,334.0,,,,147.0,8.0,17269.0,473.0,113.0,28333.0,57.0,15.0,2396.0,30.0,9.0,1013.0,187.0,42.0,8268.0,158.0,30.0,7975.0,223.0,62.0,9389.0,148.0,6.0,16756.0,247.0,56.0,10756.0,31.0,3.0,290.0,1404.0,79.0,62924.0,179.0,31.0,5944.0,1718.0,81.0,40404.0,321.0,86.0,10425.0,,,
