Fips,Name,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
27071,Koochiching County,13,-93.77,48.22,8169.97,1.88,0.01,170,22,5903,,,,19,4,1943,159,31,13245,78,10,2519,64,7,1800,215,18,10566,26,10,1266,60,20,2080,,,,100,11,2037,,,,740,53,25589,34,12,641,471,46,8754,135,36,1933,,,
27093,Meeker County,23,-94.52,45.12,1669.83,0.0,0.0,,,,,,,,,,404,86,25997,172,21,9224,30,6,950,187,30,10761,30,15,1371,86,28,4198,75,3,7380,165,26,5870,,,,1464,60,49301,28,11,855,442,40,5542,301,72,5775,,,
27097,Morrison County,33,-94.26,45.99,2987.6,0.0,0.0,33,8,1198,11,3,1459,56,3,5779,423,123,24659,229,24,11152,199,13,13122,248,48,12675,52,13,1567,168,33,7439,,,,207,57,9401,177,6,9101,1607,91,59089,77,21,1681,1028,98,16924,632,124,13838,,,
27167,Wilkin County,6,-96.46,46.33,1945.49,0.0,0.0,40,3,1662,,,,,,,66,16,3337,143,12,10220,,,,64,15,4002,10,7,201,446,5,12763,,,,5,3,269,,,,386,22,17144,,,,82,7,967,81,19,1840,,,
27113,Pennington County,14,-96.08,48.05,1600.83,1.7,0.03,30,4,1270,,,,,,,146,38,7781,3510,23,216014,69,5,2686,153,23,9099,29,14,1154,349,18,20607,46,3,4192,78,11,1424,,,,1207,42,58954,55,11,589,843,27,14624,329,50,5729,,,
27131,Rice County,66,-93.29,44.34,1336.5,2.05,0.2,7,3,138,,,,39,4,3726,1167,233,74659,1189,58,79244,207,18,11004,438,70,29574,246,63,8115,498,123,27681,444,4,24331,507,72,16538,5450,25,132670,3287,176,119944,339,29,5596,2087,127,35238,956,181,22791,,,
27147,Steele County,37,-93.22,44.01,1119.67,1.72,0.23,43,6,2710,,,,,,,677,99,36101,536,43,28997,1009,22,43984,2228,71,257968,306,28,5706,208,52,7879,259,7,15592,800,37,13319,96,9,1956,2628,130,108305,145,19,2835,1385,82,20739,788,128,19647,,,
27045,Fillmore County,21,-92.06,43.65,2233.09,0.0,0.0,11,7,467,,,,107,3,8568,302,72,17709,333,26,15398,64,10,2333,226,38,12118,10,6,360,130,36,5372,,,,57,13,1542,46,5,1214,866,42,25363,77,12,1597,413,68,5973,246,92,4906,,,
27125,Red Lake County,4,-96.1,47.86,1120.3,0.0,0.0,,,,,,,,,,57,14,2022,26,5,1238,,,,56,7,2539,,,,20,5,543,,,,,,,,,,106,5,2356,,,,44,11,512,38,11,331,,,
27001,Aitkin County,16,-93.38,46.57,5168.02,0.0,0.0,16,5,640,,,,,,,153,61,9014,164,12,6980,11,5,376,93,18,3680,8,11,510,37,15,1354,,,,55,20,2619,,,,962,39,38317,21,11,822,476,53,8263,187,43,3307,,,
27027,Clay County,63,-98.21,33.69,2726.57,2.19,0.34,20,5,821,,,,,,,929,201,58803,1119,70,66729,104,15,4596,475,91,25163,174,47,4834,515,95,27265,156,7,19185,632,54,23360,2173,8,42502,4484,183,151408,159,27,3146,1843,101,27236,917,169,22767,,,
27043,Faribault County,14,-93.95,43.66,1870.05,0.0,0.0,19,7,815,,,,,,,213,47,10017,159,29,6537,116,8,5953,219,32,13008,12,6,178,77,18,2815,,,,20,9,1117,21,3,553,681,35,25719,10,5,138,286,33,3544,283,60,4144,,,
27101,Murray County,8,-84.74,34.79,1863.99,0.0,0.0,10,4,203,17,3,1194,37,7,2662,152,58,8911,194,13,9610,43,5,1989,166,21,8134,17,5,632,71,12,3033,10,3,382,16,5,644,,,,441,18,16080,10,6,260,153,23,2036,155,46,2866,,,
27067,Kandiyohi County,43,-95.0,45.14,2233.3,1.98,0.2,87,12,3963,,,,59,4,5088,1058,190,74112,1065,71,71790,285,22,12547,527,81,32545,105,45,3527,511,79,31535,344,12,21271,682,71,28175,102,5,2652,5515,206,210656,150,22,2642,1699,91,24554,982,163,22233,,,
27133,Rock County,9,-96.26,43.67,1250.1,0.0,0.0,,,,,,,,,,99,29,4726,199,18,10869,23,5,708,269,24,14483,26,10,729,88,19,4868,,,,42,13,1036,,,,963,26,26222,14,6,254,229,20,3084,148,37,2882,,,
27135,Roseau County,15,-95.77,48.77,4346.53,0.0,0.0,12,7,362,,,,31,3,2216,53,49,2241,92,17,4112,50,8,728,193,22,11493,29,16,946,87,24,2510,,,,84,16,3041,,,,757,33,29581,28,10,525,522,32,9197,169,49,3892,,,
27155,Traverse County,3,-96.42,45.78,1517.51,0.0,0.0,22,3,881,,,,,,,29,8,1281,76,11,4629,8,3,265,39,11,1755,,,,9,4,137,,,,11,7,199,,,,246,12,11445,,,,18,5,184,50,16,715,,,
27075,Lake County,11,-122.78,39.05,5926.92,2.0,0.01,20,8,628,,,,50,3,4989,49,21,2457,49,5,1773,47,5,1503,108,15,4646,16,6,486,44,11,2078,,,,141,15,3458,45,4,1280,522,33,16660,84,13,3136,710,59,15440,149,32,4317,,,
27119,Polk County,32,-94.82,30.76,5173.97,1.86,0.02,21,8,1250,,,,,,,443,93,28251,445,43,25274,200,14,9050,241,49,12977,46,11,1492,185,43,9741,,,,104,31,3534,128,5,2782,2410,100,93185,80,18,1360,1039,68,14906,471,85,9328,,,
27143,Sibley County,15,-94.21,44.56,1555.58,0.0,0.0,7,4,194,,,,70,4,3244,154,66,7800,191,20,11010,27,4,757,92,20,3598,37,10,961,62,22,2478,,,,33,13,1526,23,5,1970,538,23,22517,12,6,421,145,20,1932,157,43,2274,,,
27053,Hennepin County,1235,-93.49,45.03,1571.12,3.57,17.13,81,29,2238,106,5,9348,4675,52,577233,35426,2811,2786097,45706,2516,3879409,27741,994,2716847,88819,2985,11012962,18580,2585,1163242,85366,6902,7401852,79622,524,7036423,53829,2307,2441294,25552,732,947557,147160,4532,7306367,16481,762,738796,76926,3038,1695095,36215,3618,1327037,51,45,1777
27165,Watonwan County,11,-94.64,43.97,1139.06,1.59,0.07,,,,,,,22,3,2359,272,44,14159,132,11,6899,33,6,966,154,22,6306,18,4,411,50,9,2169,,,,168,16,4431,,,,523,26,20130,16,5,203,234,24,2791,240,46,4166,,,
27005,Becker County,34,-95.68,46.93,3742.64,0.0,0.0,31,8,877,,,,,,,559,169,33892,166,31,8831,109,12,4291,277,62,14177,69,31,2464,192,53,10367,40,4,1871,254,32,13957,29,4,556,2251,87,91810,166,17,2460,1082,87,20333,555,110,13544,,,
27029,Clearwater County,9,-95.37,47.56,2667.89,0.0,0.0,33,4,941,,,,,,,278,35,27500,46,5,1185,,,,77,10,3046,,,,58,15,1262,,,,26,8,1172,,,,549,21,20320,63,4,1969,237,22,1787,77,29,1513,,,
27015,Brown County,25,-98.99,31.75,1601.26,1.98,0.12,12,8,618,,,,,,,498,94,35483,472,33,23658,178,15,8516,487,60,24078,162,20,3876,466,50,22298,188,4,11467,125,23,3934,701,13,13922,2425,90,97046,147,26,1900,1093,60,14186,413,101,10659,,,
27011,Big Stone County,5,-96.36,45.39,1367.68,0.0,0.0,,,,,,,,,,139,27,14148,74,10,4265,,,,73,14,3423,5,6,239,33,7,1423,,,,5,5,242,,,,562,19,16864,11,4,167,115,19,908,79,29,1434,,,
27023,Chippewa County,12,-95.53,45.03,1522.44,0.0,0.0,17,6,670,,,,36,3,3659,258,52,17891,339,14,22260,37,4,771,201,28,10063,111,9,2190,95,21,3362,19,3,1199,73,14,2377,,,,1184,43,41685,18,7,239,335,24,4286,291,61,6780,,,
27021,Cass County,29,-94.35,33.06,6251.67,0.0,0.0,43,11,1094,,,,10,3,839,404,141,21399,293,15,15006,42,14,2801,174,27,8908,276,42,7778,161,37,6714,,,,171,43,7610,118,4,3280,1305,68,45447,180,20,7279,1575,127,45746,340,94,6831,,,
27057,Hubbard County,21,-94.94,47.11,2588.75,0.0,0.0,61,10,2480,,,,38,4,3003,344,105,20502,22,5,1037,58,11,1606,156,25,7698,41,19,1519,104,30,3371,,,,67,22,2749,,,,907,50,44223,37,11,590,545,83,11340,260,61,5188,,,
27049,Goodhue County,46,-92.72,44.4,2021.24,2.38,0.05,19,6,966,13,3,619,779,8,101260,962,152,71058,440,38,25982,210,14,14272,987,73,56900,127,42,5400,435,79,29217,,,,775,47,25983,96,13,2256,3316,154,140952,545,27,4467,3177,111,87708,816,166,20118,4,3,8
27059,Isanti County,39,-93.33,45.57,1169.74,0.0,0.0,,,,,,,126,3,10291,515,176,27507,167,28,6665,192,13,10672,233,41,11395,111,33,3100,196,64,9665,,,,483,37,8803,98,6,2860,2225,83,93840,71,16,890,945,56,13566,471,104,10381,,,
27091,Martin County,20,-101.92,32.27,1890.07,1.79,0.05,33,8,1794,,,,35,5,3374,303,51,15192,650,37,64308,55,6,1484,343,53,21789,49,13,3985,200,37,10056,58,7,2627,245,19,6741,89,7,1926,1551,92,60820,62,16,1248,825,46,11173,263,71,5419,,,
27063,Jackson County,10,-96.56,28.92,1863.65,0.0,0.0,69,3,4028,,,,48,3,3541,103,37,6085,327,17,13125,42,6,1231,85,19,4084,5,4,146,68,16,4971,,,,197,13,4164,,,,459,26,13151,5,6,172,216,21,2365,194,46,3885,,,
27099,Mower County,40,-92.75,43.68,1843.64,2.09,0.33,9,5,257,,,,42,6,3946,380,89,20698,311,36,29174,140,15,4061,274,51,14110,223,21,4884,230,49,10617,1112,8,223506,582,38,20352,112,9,2130,2426,100,96511,196,15,3267,1019,68,14880,734,119,14639,,,
